Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90,Eigenvector_91,Eigenvector_92,Eigenvector_93
43,-48.9402,0.115114,-0.0185786,-0.176938,0.108109,-0.0835385,0.0947961,0.000620558,-0.149058,0.0328727,0.0342484,-0.09888,-0.0132452,-0.00219151,0.127438,-0.107269,0.0994276,-0.100763,-0.0882399,0.174405,0.019415,-0.145012,0.0175792,0.0953881,-0.0154689,-0.0231937,-0.107325,-0.0236236,0.139064,0.0751962,-0.0935042,-0.0237508,-0.0211228,-0.111511,0.0314321,-0.176534,0.105131,-0.207305,0.119129,0.0198984,0.0593772,-0.0798523,0.0894804,-0.0366877,0.147036,-0.084839,0.0870673,-0.0768378,-0.00753679,0.0961725,0.25739,0.141553,0.0641978,0.0129872,0.0714554,-0.200335,0.0819466,0.0322753,0.0621252,-0.151002,-0.154206,-0.100819,-0.0548547,-0.018308,-0.180965,-0.0280868,0.150844,0.182151,0.0973991,-0.0623049,-0.0296343,0.0671156,-0.0166138,-0.32319,-0.00283719,0.0654274,-0.104522,0.0778416,0.0424794,0.0903971,0.0250701,0.142436,0.148754,-0.0505213,0.0200001,-0.119186,0.0746283,-0.0506631,-0.0337708,0.0773996,-0.0743091,0.0191017,0.0964296,-0.0370457,-0.0282242
44,-47.9499,0.0666708,-0.12341,0.0181517,-0.125513,0.0438535,0.0810989,0.15509,-0.225355,0.0552261,-0.0838397,0.0166228,0.0562484,0.148086,-0.0424009,-0.0295366,0.0755968,-0.114096,-0.012047,-0.0272033,0.159198,-0.0137508,-0.137662,0.0983716,-0.158105,0.0533299,-0.0339827,-0.030287,0.0455158,0.0287177,0.10287,-0.0979328,0.0428114,-0.138939,-0.0811394,0.126049,-0.0151618,0.0657558,-0.0696407,0.0386754,0.166699,-0.00166275,-0.184409,0.281366,0.0290444,-0.10968,0.108738,-0.0675392,-0.0131069,-0.0290386,-0.00883946,-0.00775206,-0.0149145,0.0313748,0.00219817,0.0302534,-0.161157,0.080244,0.222228,0.106656,0.00446223,-0.135113,-0.0582049,-0.195395,-0.111309,0.104774,-0.101135,0.159745,-0.00434934,0.156585,-0.132445,0.178387,0.0873765,0.029306,0.0841468,-0.0685582,0.00964917,-0.215808,-0.0826492,0.0570429,0.0920296,-0.147366,-0.106836,0.0924934,0.0592341,-0.119519,0.00507642,0.0243689,0.164967,-0.0123341,-0.0317975,0.0194907,-0.0231043,0.0418133,0.159213
45,47.1201,-0.0166965,0.0151341,0.0772908,0.105954,-0.159673,-0.0212206,0.164794,-0.115562,-0.157995,-0.0334439,0.164589,-0.132029,0.0619593,0.0199401,0.146107,-0.0824267,-0.0962778,-0.0253586,0.213925,0.121871,-0.0850244,0.0956182,-0.0203915,0.0754355,-0.00986389,0.0449823,-0.155819,-0.184666,0.245155,0.0160009,-0.166487,-0.0935902,-0.0403099,-0.0776004,-0.14029,0.109199,0.0974998,0.0145361,-0.0400549,-0.165588,0.0177909,-0.175641,0.00272673,0.0692141,0.0694469,0.178598,-0.0415337,0.0413542,0.00327116,-0.161417,0.0147137,-0.1978,0.144557,-0.0344461,0.032355,-0.0280854,0.0631658,0.0190904,-0.126371,0.0426746,-0.0708834,0.205644,-0.128508,0.1309,0.00169387,-0.0714928,-0.00204551,0.0323261,-0.116234,-0.0329989,-0.0571231,-0.0617074,0.00577903,-0.0420981,0.11986,-0.166408,0.168018,0.0405554,0.0253006,0.102068,0.089086,-0.193037,0.0464449,0.016171,0.120411,-0.0757228,-0.0468652,-0.0155819,-0.0673873,-0.0291447,0.0442736,0.152609,0.0435199,0.0225763
46,-45.6211,0.0756688,0.0629572,-0.0760169,0.140631,0.109447,-0.133926,0.0401353,0.0671318,-0.194009,-0.140441,-0.0248755,-0.0773951,0.0415585,0.00354715,0.154779,0.0336475,-0.0467774,-0.210174,0.0418419,0.0341599,-0.0271376,-0.0614421,0.0980211,-0.177994,-0.0842482,0.205674,-0.20689,-0.0384429,-0.0201924,0.0390929,-0.00785317,-0.0480264,0.0670262,-0.186763,0.059374,0.0377407,-0.0408921,0.0563004,-0.132927,-0.127249,-0.0548257,0.165947,-0.0270438,0.0992084,-0.120114,-0.0962657,-0.196518,-0.0428137,0.0582747,0.128608,0.104785,0.0833729,0.00377303,0.120246,-0.0932791,0.0774303,0.00552803,0.143511,0.185391,0.181031,0.0738365,-0.0149474,0.128645,0.188522,-0.104347,-0.143983,-0.100282,-0.0153319,-0.0805804,-0.078692,0.0116081,-0.020096,0.00269313,0.0901336,-0.0488334,0.156946,-0.250567,0.035928,0.0410601,-0.116005,0.0738036,0.0251864,0.0976981,0.0541543,-0.0299204,0.116412,0.018688,0.051835,-0.116642,0.0421573,0.0140953,0.1442,0.0121987,-0.0439308
47,44.1253,-0.228828,0.0522649,-0.240472,0.0324054,-0.0199561,-0.0935434,-0.166187,0.0238759,0.0688101,0.0460009,0.0346435,-0.0109524,0.0418253,0.0539592,0.224879,0.067909,0.103704,-0.128556,0.0276473,0.00739977,0.0841587,-0.0162695,0.116337,-0.0971295,-0.094172,0.00102964,0.0401664,-0.0031673,0.045507,0.155091,-0.178257,0.230042,0.0579633,0.0408905,0.0375044,0.0719528,0.00776456,0.0369895,-0.168578,-0.00945555,-0.0646111,0.0445841,-0.038174,-0.12219,0.0450121,-0.0172172,0.0376865,-0.129973,-0.210902,0.0351346,-0.0508219,-0.153776,0.236466,-0.00883488,-0.125473,0.00761123,0.0576356,-0.0242398,0.0386204,-0.0557639,-0.0975484,0.0957547,0.00302529,-0.0120133,-0.0346583,0.0649893,0.223296,0.0500928,0.311542,0.152452,-0.0543053,0.0865652,0.00947244,0.011546,0.0355857,0.0158749,-0.0406893,-0.129939,-0.0725753,0.0660253,0.00869614,0.0208382,0.0461413,-0.0234053,-0.127837,-0.17837,0.0192259,-0.206623,-0.0702136,0.0764157,-0.105033,0.0823055,-0.00528759,-0.0605547
48,-43.6432,-0.087464,0.147188,-0.145445,-0.0103497,-0.0563203,0.0581113,0.103355,-0.196993,-0.200777,-0.0417879,0.120184,0.130802,-0.0376263,0.194427,-0.0874354,0.060742,0.042995,-0.13341,-0.143618,-0.0398756,0.143493,0.00925841,0.153765,-0.0347444,-0.0737836,0.150394,-0.0624148,-0.0318826,-0.0036323,-0.132191,-0.014159,-0.115469,-0.0596434,-0.00321321,-0.0752374,0.118251,-0.140788,0.0335467,0.109531,0.0760831,-0.153705,-0.0196093,-0.145219,-0.0694047,0.0914582,0.0340839,0.133485,0.156166,0.121978,0.0728207,-0.10929,-0.00719071,0.00627844,-0.125818,0.170544,-0.136808,0.0358393,0.0982634,0.0443086,-0.0100406,-0.0291687,0.0421568,0.0115036,0.0429046,-0.0571698,-0.202128,-0.0513262,-0.0690141,0.0478381,0.14388,0.0398762,0.140976,-0.113721,0.123446,-0.180939,0.114051,0.112115,-0.0926597,-0.0346954,0.0183276,-0.00986132,0.00741402,0.0900656,0.10601,0.183891,0.015787,-0.0132865,-0.127278,0.176592,-0.0185686,-0.0624393,-0.205115,-0.0148407,-0.0232314
49,-42.6465,0.0555253,0.0944752,0.00160844,-0.0089364,-0.0360219,-0.034724,-0.243924,-0.0912105,-0.0488935,-0.0765842,-0.00232967,0.066688,0.0842754,0.0352181,0.0292484,-0.0718373,0.106328,0.034357,-0.00826873,0.00108026,-0.18258,0.0373588,0.164309,-0.137853,0.257883,-0.020525,-0.131115,0.120923,-0.00465312,-0.0736918,0.153132,-0.154963,0.13851,0.0743121,0.10993,0.0393508,-0.177217,0.0466162,-0.0515901,0.155031,0.0633711,-0.0954073,-0.0655985,0.0642331,0.0453569,0.0887669,-0.0351043,-0.0188133,-0.0864653,0.105762,0.153182,-0.121548,-0.0475775,0.0588286,-0.030037,-0.0619584,0.17667,-0.131589,0.0913559,0.0553279,0.174023,-0.0138552,-0.0532107,-0.0105123,-0.0200534,-0.0844762,0.165692,-0.0197573,-0.0833956,-0.00625067,-0.0715032,-0.0666804,0.270066,0.0652724,-0.0583741,-0.110641,0.219783,-0.0331467,-0.0182467,-0.0839921,-0.142348,-0.0144798,-0.0381729,0.00667794,-0.0159186,-0.0663427,0.0807269,0.0236057,0.0215673,-0.0181678,-0.133382,0.0583075,0.30957,-0.00892405
50,42.3982,0.0213768,-0.0202725,-0.0736671,-0.00659517,0.00616848,0.0761503,-0.0449337,0.0730668,-0.106883,0.0642628,-0.138242,0.0119911,-0.086762,-0.041096,0.0774953,0.000156887,-0.0582485,-0.0133107,0.00563129,0.0454188,-0.0342714,0.0197761,-0.019945,0.14183,-0.0748155,-0.0185235,-0.194545,-0.0436307,0.170784,0.175413,-0.00379831,-0.104646,0.178046,0.0691398,0.0461275,-0.129495,0.0302635,-0.0218686,-0.0252648,0.161847,0.10588,0.0563401,-0.00547892,0.184957,0.135032,-0.0599763,0.259986,-0.0963642,-0.010843,-0.0835897,-0.171483,-0.0692049,-0.243419,-0.0688266,0.050755,-0.231164,0.198859,0.150895,-0.139468,-0.0716604,-0.0894621,-0.0258016,0.114034,0.0268762,-0.0100722,0.0497199,0.0226387,-0.092737,-0.0804883,-0.0400751,0.0865009,-0.100715,-0.0882498,0.106836,-0.103135,0.142544,-0.0908297,0.121648,-0.0354125,0.106049,0.0485811,0.221722,-0.0272088,0.0888721,-0.0586747,-0.182776,0.109919,-0.000791904,0.0295643,0.0272159,-0.0630411,0.204815,0.0376414,0.0584118
51,41.9277,-0.0483052,0.0601568,-0.0369502,-0.0588321,0.0719295,0.0271959,0.101028,0.138018,-0.0349905,-0.178649,-0.0497686,0.0158397,0.0371326,0.0861035,-0.0268182,0.102567,-0.0358497,-0.0953352,0.024471,-0.0166109,-0.122399,0.0460816,-0.052605,0.119173,-0.0521065,-0.0784541,-0.100658,0.180969,0.032881,-0.0295493,-0.209655,0.0352816,-0.0139118,0.0327545,-0.11299,0.0520586,0.127034,-0.0672509,0.0537014,-0.00766464,0.245499,-0.13091,-0.0855074,0.0416495,-0.0261251,0.0752938,0.0624984,-0.0607971,-0.00655059,-0.114757,-0.0567584,-0.0157674,-0.135175,-0.0231051,-0.00176104,0.0238455,-0.129799,-0.00780339,0.175846,-0.140706,-0.090567,-0.19934,0.242905,-0.0612016,-0.0702391,-0.0522316,-0.00982487,0.107451,0.0336227,0.0727149,-0.0877401,0.229141,0.238998,-0.0276901,-0.0733909,-0.0158705,0.0868489,-0.136056,0.230812,-0.00871847,0.114678,0.0255441,0.0307961,0.112515,-0.100989,0.104308,-0.0804544,-0.0221044,-0.1046,-0.181333,0.095,0.00396541,0.181753,-0.169082
52,-39.8169,0.0624097,-0.0140583,0.0334,0.0679182,0.0770031,0.0206489,-0.132114,-0.0260474,-0.0963843,-0.0892655,0.115045,0.00740027,0.0547308,0.191356,0.186357,-0.0582168,0.00361989,-0.0585599,-0.115877,0.126156,0.167157,0.130851,-0.103098,0.0982213,0.121145,-0.0558744,0.192419,0.0606254,-0.1203,-0.10167,-0.0546618,-0.117944,0.0435539,-0.0653634,-0.0503396,-0.133265,0.107347,0.102148,-0.0754177,-0.178363,-0.105312,-0.0224596,-0.00249548,0.0926094,0.0996933,-0.000708623,-0.00396033,-0.162166,0.0594956,-0.0109407,-0.0227421,-0.0607464,-0.0254994,0.13539,0.061885,-0.0179018,0.118765,-0.0252468,0.124936,-0.104668,-0.0395322,-0.241677,0.0363887,0.0450504,-0.000316183,0.104041,0.0644492,0.00946997,0.0504321,0.096071,0.162963,-0.0610405,-0.13175,-0.175485,-0.119168,-0.166063,-0.0707899,0.138741,-0.120176,-0.131119,-0.0603805,-0.0930741,0.11915,0.108784,-0.0147996,0.00767113,-0.0605469,-0.0488612,-0.0118947,-0.286481,-0.0813118,0.000816511,-0.0236235,0.209989
53,-38.9338,-0.0401657,0.105877,-0.0432697,-0.0936702,0.00277886,0.0500975,0.0710424,0.00952406,-0.00562537,0.0186013,0.0403661,-0.0917793,0.088455,-0.0209295,0.0349758,-0.293957,-0.0069277,-0.0228609,-0.0198785,0.177397,-0.0404195,-0.033799,0.030951,0.047938,-0.145788,-0.015705,-0.0660996,0.00203465,-0.0170982,-0.0442609,-0.129578,-0.176585,-0.031492,-0.0570328,0.0176112,-0.218161,-0.0782147,-0.00235822,0.151719,0.0607874,0.0932825,-0.0338315,0.140107,-0.020658,0.0144924,-0.352007,0.0110105,-0.052146,-0.142304,0.0818401,0.0495506,0.00469846,0.118094,0.0991408,-0.0572141,0.108469,-0.0689575,-0.0351293,0.0860461,-0.0342021,-0.0615597,0.178391,0.0719048,0.143921,0.115246,0.17645,0.130474,-0.0777772,-0.0628364,-0.00272496,0.0340147,0.20524,-0.0423214,0.179734,-0.0131095,0.0236069,0.200096,0.126693,0.0395736,0.0488626,-0.140143,0.00777808,-0.195873,0.113296,0.0200609,0.148204,0.0326281,0.015993,-0.0822931,-0.0854272,-0.141464,-0.109628,-0.0963321,-0.0476603
54,37.4933,0.107171,0.0228554,-0.128164,0.0486486,-0.0471627,-0.101018,-0.0111895,-0.0191067,0.0118026,0.0933427,0.124413,0.0163139,0.0609437,-0.0946248,0.00691673,-0.139503,0.210424,-0.103562,-0.0309717,0.12057,-0.0893134,-0.139478,-0.108929,0.200255,0.128136,-0.132636,0.121812,0.0353899,0.0729748,-0.0991541,-0.087088,0.207103,-0.0568702,-0.125226,0.0569693,0.169972,0.0647309,-0.148081,-0.124495,-0.03072,0.111649,-0.0219339,-0.100748,0.0888341,0.120404,0.0881406,-0.0934353,0.0411775,-0.0582019,0.170757,0.0431805,0.114489,-0.135115,-0.29566,-0.129495,-0.0166152,-0.0510408,0.0574874,-0.0540262,0.100196,0.0870143,0.0193311,0.0861894,0.023777,0.175999,-0.00553015,0.10242,-0.165081,-0.0768251,-0.19134,-0.00993524,0.0707459,0.017028,-0.003162,-0.141071,0.103759,0.0619056,0.0162532,0.00450439,-0.0770017,-0.0951238,0.0787289,0.203889,0.0545818,0.0665816,-0.0627662,-0.0306925,-0.0885529,-0.00299737,-0.0491067,0.0177151,-0.00246523,-0.179517,0.0473598
55,-37.2677,0.109409,0.00286248,0.0983595,-0.0591432,-0.137678,-0.125096,0.00599224,0.0330028,0.0412421,-0.0427329,-0.195281,0.0692544,0.0756381,-0.0672824,0.0752975,0.0237583,-0.00222858,0.0294162,-0.0542883,0.0391258,0.108602,0.061368,0.00439787,0.164993,-0.0609895,-0.0610888,-0.237939,-0.129894,0.0151483,-0.0901171,-0.0250978,0.0785205,0.0740037,-0.112952,0.0103012,-0.0355593,-0.221459,-0.0166543,-0.0150516,-0.141773,0.139937,0.0698969,0.131731,-0.152947,0.0316899,0.136395,0.0164603,0.153107,-0.0834645,0.192844,0.116907,0.12981,-0.0518443,-0.0235742,0.00969798,-0.106428,-0.118378,-0.141628,0.0682091,0.0840258,-0.201726,0.0876439,0.0552589,-0.0280884,0.155138,-0.0607384,-0.0931564,0.0246488,0.199092,0.0498152,0.0278207,-0.14297,-0.005075,-0.0202764,-0.1624,-0.0986352,-0.107698,0.000501728,-0.0409529,0.0717564,0.136557,-0.117773,-0.142819,-0.047348,-0.0666317,0.0227356,0.0398064,-0.0950264,0.213898,-0.218632,-0.134336,0.0680184,0.0667236,-0.00837234
56,-35.5575,-0.084646,-0.0578688,0.0523552,0.121633,-0.27208,-0.182393,-0.203729,-0.094002,-0.0135083,-0.0744952,-0.0385848,0.0907533,-0.0684657,0.146864,0.00295042,0.0106361,0.0407781,0.101405,-0.216882,-0.0298605,0.0117703,0.0531282,-0.031553,0.0855383,-0.074687,0.0405201,-0.0835994,0.00958078,-0.039569,-0.0709951,-0.0678163,0.0915247,0.0398988,-0.11593,0.00812109,0.0128041,0.0235847,-0.14944,0.026042,0.0492866,0.067795,-0.1916,0.147073,0.0685266,-0.0438006,-0.0331134,-0.121436,-0.168344,-0.000167326,-0.0451789,0.00033859,0.061935,-0.0468003,-0.03849,-0.167098,0.102664,-0.0100817,0.103406,0.124115,-0.187461,0.0849484,-0.16097,-0.0604036,0.0397988,0.0083948,-0.224548,-0.100675,0.0921443,-0.0742528,0.0716011,0.113649,-0.0290722,-0.0687991,-0.0192015,0.121905,0.0523129,0.140544,0.19024,0.007001,0.203217,-0.0189663,-0.0599531,-0.0431986,0.0637046,-0.0935822,0.0429286,0.0973438,-0.0882881,0.0917758,0.305972,-0.0221173,0.0196289,-0.0975878,-0.0323361
57,35.4452,0.0597393,0.0948601,-0.0694266,-0.110041,-0.0337089,-0.214953,-0.00732334,0.0459832,0.0453076,0.0653594,0.00459652,0.0793256,-0.103356,0.162904,-0.0649181,-0.105697,-0.174132,0.0104544,0.0339182,-0.142013,0.0440277,0.0549439,0.196088,-0.0976144,-0.0539507,-0.230624,-0.143118,0.0689483,-0.233448,0.0404991,0.0245548,0.0274724,-0.0337689,-0.106876,-0.0897321,-0.0667723,0.0886147,-0.0610962,-0.0722228,0.0885417,-0.0105284,-0.103189,0.0540639,0.280629,-0.079082,0.0209341,0.157015,0.0993323,-0.117105,0.0602567,-0.0685397,0.056034,0.0238671,0.106266,0.0502893,0.0225498,0.0712499,0.0043166,-0.0547015,0.0224001,0.00289473,0.0335804,-0.0452896,0.226892,0.00158813,0.0647097,-0.0320017,0.055288,0.0908191,-0.248885,-0.138044,-0.0272529,0.0479136,-0.25615,-0.0168502,-0.019817,0.0017786,0.0129502,-0.000422314,0.0905059,0.119624,0.0196627,0.213389,-0.0468563,0.0992441,-0.0702098,0.0246498,0.0363039,-0.0318304,-0.0666471,-0.143235,-0.156171,-0.103379,-0.100728
58,34.8046,-0.24614,-0.105368,0.0780987,-0.0399367,-0.0456826,-0.130283,0.0905436,-0.134551,0.00900007,0.0161149,-0.0129273,-0.157133,0.0729214,0.0211207,-0.0365928,0.0499002,0.0908054,0.194943,-0.1008,-0.12573,0.0120843,0.000123814,0.112505,-0.0879106,0.0784901,-0.0234719,-0.0473399,-0.201237,-0.107965,0.16228,0.0784744,-0.03223,-0.0395543,0.0831075,0.105369,-0.0930873,0.0883747,0.131291,-0.0887509,0.0246586,-0.0620677,-0.107937,-0.102651,0.0809005,0.0444328,0.173221,-0.0686385,0.0321316,0.205691,-0.0399891,0.0471903,-0.0399234,-0.0345441,-0.0559782,-0.135118,-0.0432455,-0.0399028,-0.131606,0.0636937,-0.0113127,-0.0397462,0.113531,0.213317,0.0475892,0.101586,-0.0237271,-0.0345269,0.0212756,0.0197137,0.0273359,0.162595,0.115991,-0.0958516,0.0921034,-0.13586,-0.171735,0.0144148,0.153871,0.236411,-0.036291,-0.0546978,0.239937,0.0509689,-0.143759,-0.0531063,0.00594344,0.0698252,-0.0244049,-0.150546,-0.133446,-0.0278539,0.0435866,-0.135391,-0.0978873
59,-33.653,-0.0761899,-0.198454,-0.127629,0.026586,0.0193912,0.0341166,0.120176,0.248649,-0.0379366,0.0377487,0.00765506,0.040599,0.0635739,0.0909109,-0.0481007,-0.0497111,0.0606439,0.119332,-0.193216,-0.0737659,0.125353,0.167525,-0.143753,-0.191239,-0.0714656,-0.0316474,0.0115346,-0.205226,0.22095,-0.100752,-0.115863,-0.0930439,-0.1894,0.0300711,0.146241,0.11184,0.121439,0.00584425,0.000216298,-0.0618516,-0.162229,-0.0770953,0.115264,0.0217426,-0.071418,-0.00778899,0.0909026,0.0929611,-0.133904,0.136791,0.151293,-0.0668912,-0.0934821,-0.0172981,-0.0239631,0.168396,0.169493,-0.00187956,0.119332,-0.0392327,-0.00775479,-0.00257368,0.026709,-0.10033,-0.0272226,0.114206,-0.0619203,0.126878,0.0651873,-0.158255,-0.109275,-0.140481,0.00938291,0.0489115,-0.0215087,0.12296,0.14865,-0.0280225,0.0269796,-0.117154,-0.0379243,0.0774055,0.032252,0.118695,0.0173226,-0.0172399,0.116562,0.070614,0.144362,-0.0482443,0.0325756,0.104522,0.0744446,-0.004424
60,32.3529,0.0717635,-0.15132,-0.141506,-0.0376619,-0.184917,0.087792,-0.196103,-0.0595758,-0.14019,0.235626,-0.155413,-0.126631,-0.00382137,0.0916199,0.0284321,0.130374,0.0996402,-0.0683514,0.0376778,-0.0462755,0.103383,0.0394277,0.0731107,-0.0267393,0.0946025,-0.059494,-0.0492883,-0.0519667,0.110927,0.0199604,-0.0679858,-0.134764,-0.0740905,0.063585,0.184354,0.144287,-0.0126637,-0.0683357,0.254047,-0.116961,0.19171,-0.005006,-0.0323743,0.0114197,-0.165059,-0.0215149,0.0214618,0.180769,-0.0186373,-0.202315,0.0813152,0.194301,0.037604,0.096517,-0.0768024,0.0976199,-0.0562661,0.0513141,-0.0529505,0.0359287,0.0380014,-0.0412171,0.0118375,0.0290764,-0.0701689,0.0453948,0.0896966,-0.100941,-0.0125738,0.236056,-0.0813327,0.0926335,0.092373,-0.0926481,-0.0894261,-0.0149708,-0.139648,0.140068,0.00328826,0.0112269,0.010768,-0.0663695,0.058683,0.0132218,0.064366,-0.104788,0.131217,0.084919,-0.138215,-0.0625558,-0.0191271,-0.105889,-0.0665212,0.125861
61,31.0398,0.0079099,-0.106207,-0.140645,-0.107214,-0.197412,-0.0385247,0.111198,-0.119215,0.0162607,0.0159231,-0.123327,0.162745,-0.0553392,-0.181038,-0.0721482,-0.0365263,-0.0922777,-0.203328,0.115479,-0.121913,0.0695885,-0.119701,-0.0217922,-0.0210239,-0.054676,0.00436602,-0.0869875,0.00894216,-0.0917744,-0.0397996,0.0350948,0.0865612,-0.0354102,0.127693,0.0381283,-0.11512,0.0624226,0.0245903,0.0914776,-0.193157,-0.00997085,-0.0957574,-0.115267,-0.000296444,0.21833,0.0146542,-0.0519201,0.0165151,-0.0386103,0.0255103,-0.138255,-0.0244447,0.0243617,0.00816466,0.062397,0.136789,-0.0473386,0.0464831,0.132328,0.0591584,-0.0536214,-0.0681346,-0.109901,-0.149339,-0.123776,0.0466273,-0.0389614,0.0563693,-0.071626,-0.141752,0.255876,0.0371303,0.176556,0.0707924,0.189384,-0.0536204,0.0420004,0.134724,-0.0834025,-0.280842,0.0431145,0.0279628,-0.0244074,0.0780116,0.0678221,-0.05812,0.150836,-0.167308,-0.0669341,-0.0212551,-0.180612,0.0863145,0.0235438,0.0376238
62,-30.6718,0.0186048,-0.128731,0.0835788,0.0739312,0.0242681,0.0357096,-0.140591,-0.0622922,0.0771566,0.0995027,0.195122,-0.118526,-0.111745,-0.176146,0.147661,-0.0164033,0.0961897,-0.173499,-0.104106,-0.0177472,0.0527228,0.0348692,-0.112369,-0.0691841,-0.109086,0.0952179,-0.165374,-0.0890494,-0.242432,-0.239992,0.0129772,0.0684791,-0.0894147,0.306985,0.0335766,-0.0766622,-0.0144435,-0.0301153,-0.0296865,0.0643568,0.0503835,-0.0662616,0.0289573,0.27374,-0.162681,0.0933998,0.03269,-0.0853723,-0.0505388,-0.00611717,0.123825,-0.0814606,0.0649713,-0.0108439,0.0626327,-0.0252333,-0.0733628,0.134902,-0.124183,-0.0701876,-0.0744144,-0.00672177,0.0271529,0.0547138,0.0642168,0.043599,-0.0208249,-0.0769337,-0.0668188,0.00988187,-0.0559854,0.0453431,0.0613241,0.154996,-0.0680872,-0.202709,-0.0791906,-0.197808,-0.126946,-0.0366664,0.129885,0.0153219,-0.00898766,0.0996079,-0.00993362,0.0877433,0.0657416,-0.0389544,0.119095,-0.00509466,0.116227,-0.018415,-0.0267368,-0.0763473
63,-29.5543,-0.0286313,0.0264017,0.0458682,0.262718,0.0289214,-0.0244071,0.00943911,0.00140087,-0.150345,0.0901364,0.065013,0.0906931,-0.200316,-0.069798,0.0110263,0.0650678,-0.00719686,0.0278704,-0.0155459,0.0919273,0.0965179,0.0532633,-0.177431,-0.0472106,0.0498715,0.189372,-0.0326964,0.0178764,-0.0935519,-0.053653,-0.0308865,0.0630193,0.0958561,0.0676215,-0.0699048,0.0335121,-0.00702639,0.0675862,0.0624658,0.0678651,0.214502,-0.100677,0.0999588,-0.168131,-0.17276,0.0631849,0.0286574,0.00227716,0.0773274,-0.00205336,-0.122204,0.20786,0.0150084,0.010301,-0.150057,-0.0509036,0.12186,-0.040929,0.0250742,0.136919,-0.212598,-0.0149235,-0.00927564,0.0530699,0.0571192,0.169568,0.0808281,0.00577931,-0.00969842,-0.127141,0.0825232,0.100778,-0.178715,-0.0230363,0.0774774,0.0957489,0.121938,0.0325031,0.0135221,-0.155449,-0.0993164,-0.0546714,0.142981,-0.183951,-0.000237557,-0.150972,0.0297078,0.0982588,-0.0482184,-0.0431848,-0.105932,-0.0503697,0.241476,-0.222317
64,28.1388,0.144964,0.0406291,0.0584248,-0.0394713,0.00151339,-0.000108292,0.196009,-0.0735883,0.0351802,0.0864978,-0.0760315,-0.181402,-0.124334,0.201443,-0.00431934,0.0433688,0.218352,0.0630001,-0.097576,0.186439,-0.0754365,0.269132,-0.0430171,-0.0184,-0.00966556,0.0914405,-0.00199257,-0.02048,-0.097713,0.0387181,-0.0774141,0.0686685,0.0637512,-0.152218,0.0169959,-0.098931,-0.0882351,0.121273,0.000817984,-0.0905946,-0.186365,0.0901256,-0.111129,0.156025,0.144245,0.0921674,0.0101097,0.122232,-0.0901951,-0.152685,0.100833,0.131453,-0.0828189,0.0485932,0.140206,0.0956873,-0.109736,-0.132554,-0.0826945,0.00471049,-0.0743183,-0.107368,0.0145633,-0.0402897,0.0175992,0.0832396,0.157147,0.0603566,-0.0465322,-0.138599,0.089648,0.154186,0.142533,0.138495,0.109281,0.0965629,-0.0552747,-0.0895578,-0.0234395,0.136333,-0.0416646,-0.0477583,0.0883247,0.00691289,-0.115969,-0.061095,0.0550123,-0.051098,0.0295704,0.204804,-0.071563,-0.0229333,0.0960601,-0.00122491
