Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75
55,-21.7207,0.17252,0.208051,-0.104787,-0.157683,-0.0289695,-0.24851,0.0997694,0.0731316,0.210561,0.12357,-0.100796,-0.0352589,-0.166707,0.00288954,0.0025889,0.0258254,-0.122548,0.185987,-0.0518496,0.0620955,0.284066,0.0756308,0.063321,0.0423152,0.00780926,0.281159,0.157798,0.023587,-0.016173,0.0896875,0.0106972,-0.0937471,0.0830467,0.0433815,0.045109,-0.0674918,0.00259431,0.0347509,0.0621177,0.00883195,-0.0227682,-0.0352812,-0.0984891,0.112768,-0.0351472,0.160339,0.00248398,-0.0906461,0.192507,0.167925,-0.00243945,0.180349,-0.0049857,-0.128893,0.0176373,0.0148219,-0.0758229,-0.076024,-0.0852965,0.0272628,0.165706,0.146053,-0.171321,0.0153978,-0.0108493,0.000159967,-0.0280174,-0.156614,0.156902,0.225525,0.0176909,-0.0532894,-0.0478376,-0.139597,-0.0258873,-0.155965
56,20.3435,0.078168,-0.284555,-0.0742954,0.00714127,0.00215426,-0.2183,-0.107826,-0.21175,-0.146116,-0.00185677,0.0812865,0.11364,-0.105036,-0.054916,0.166964,0.0351956,0.0748484,0.267924,-0.0193651,0.0793591,-0.0806985,0.127502,0.0955266,0.153008,-0.000252189,0.0150566,0.021472,0.244064,0.092716,-0.0953057,0.176803,-0.152967,0.159978,-0.0984056,0.0383927,-0.0807677,-0.00512381,0.00872521,0.203671,0.0547397,0.0659814,0.0171221,-0.0991501,0.107035,-0.102604,-0.139874,0.131298,0.09141,-0.0406402,-0.0128167,-0.0467648,0.0536774,-0.217204,0.217985,0.18743,0.0833489,0.0967327,0.0475124,0.03314,0.0738691,0.0809533,0.0658567,-0.0329617,-0.0805755,-0.0181427,0.0252752,0.0368074,-0.0036944,-0.163554,-0.0124194,-0.10135,-0.0141271,-0.206576,0.080599,0.0356579,0.0854582
57,19.0495,0.169566,0.145153,-0.0633979,-0.0319269,-0.0361099,-0.0331565,-0.100038,0.151325,0.0834996,-0.250546,0.110086,0.00861878,0.00360629,0.0945371,-0.0952561,-0.0593152,0.0535067,-0.134273,-0.0858272,-0.110171,0.0392416,-0.163532,0.0630013,0.164753,-0.0158096,-0.00250413,0.205401,0.0107535,-0.125898,-0.154952,0.0904861,-0.0242855,0.0039151,-0.0334206,0.0411354,-0.109886,-0.227269,0.0266479,0.0150997,-0.320499,0.0854621,-0.00507803,-0.0844472,-0.299446,0.062113,0.0897681,0.0190602,0.203967,-0.0125854,0.0835582,-0.0708861,-0.0136904,-0.173711,0.0940569,-0.0585138,0.0632001,-0.129297,0.111996,-0.065311,0.0184438,-0.153143,-0.0432947,-0.0509788,-0.0453818,-0.0151203,-0.183816,0.0276006,-0.141437,0.0223297,0.00130684,-0.0039046,0.221573,-0.170178,0.17207,-0.00283851,0.0390228
58,-18.8724,-0.161492,-0.067766,0.062024,-0.00361212,-0.142175,-0.0650935,-0.111135,-0.0440446,0.0688423,-0.0847176,-0.00964483,-0.0822209,-0.127024,0.0235051,0.0512741,-0.0428265,0.171045,0.0469381,-0.0455282,-0.123747,-0.0753835,-0.122555,-0.153819,-0.16263,-0.0865041,0.122861,0.0316969,-0.117396,-0.188754,-0.199708,0.170747,0.180263,0.284674,-0.0686003,0.179624,0.15095,-0.0221124,0.0100649,0.105066,0.0590519,-0.157398,-0.0258734,0.0487889,-0.0409471,0.0532709,-0.130998,-0.119832,-0.051542,0.177812,-0.0974495,-0.0871426,-0.0734331,-0.00276869,-0.107202,0.0992894,0.194843,-0.0553876,-0.18744,-0.157635,-0.129637,-0.190591,0.0124066,-0.0189341,0.114053,-0.104023,-0.00634524,0.104246,0.135054,-0.0353876,0.251698,-0.0706045,-0.11229,-0.0438104,-0.0268799,-0.0433504,-0.0196426
59,17.1371,-0.117085,0.0633105,0.0534737,-0.142462,0.0950805,-0.0843608,0.213688,-0.125832,0.165037,0.0342929,-0.0993384,0.0753863,-0.00729592,-0.239407,0.0266537,-0.284073,-0.0711261,0.045064,0.0983443,0.149707,-0.225538,-0.171864,-0.0329533,0.0471312,0.0285643,0.25875,-0.0829754,-0.0908941,0.0444611,-0.000385506,0.0519589,0.0662816,-0.176578,-0.0882209,-0.0914574,-0.0587189,-0.0171778,-0.0842455,-0.0278971,-0.0536663,-0.146941,0.0941609,0.00896737,0.0214029,-0.0650926,0.0601664,0.0517793,0.121588,-0.0209264,0.10292,0.157221,-0.116606,0.0347206,0.263173,-0.131153,0.0706037,0.11683,0.0653965,-0.0928477,0.0324217,-0.142946,-0.0897623,0.106263,-0.155969,-0.0504585,-0.151357,0.0449211,-0.0689263,-0.178659,0.217537,-0.0365825,-0.0255765,-0.0103222,-0.134182,0.0190511,-0.00917821
60,-16.7868,-0.0253186,0.0886962,0.11439,-0.00138678,-0.203165,-0.105738,-0.190201,-0.142393,-0.137472,0.0498041,-0.0987771,-0.0797829,-0.0137295,0.0988067,-0.244727,0.0476066,0.0167364,0.135386,-0.240853,-0.167925,-0.193627,0.0421431,0.175959,-0.0103803,-0.0179178,0.00784353,0.124666,0.0419663,0.190751,-0.0454352,0.0919752,-0.0549282,-0.218999,-0.0211156,-0.00236271,-0.113034,-0.0100146,0.0760601,0.0962726,0.0458317,-0.191966,-0.1471,0.149212,-0.0875601,0.0949829,0.328654,-0.0767812,0.0289176,0.0396855,-0.0370907,0.0330556,-0.217088,0.064115,0.0444674,-0.00398336,0.163217,0.0346646,0.0273479,0.0661905,0.123995,0.0877376,-0.0222686,0.124333,0.0842338,-0.0120118,0.0322391,-0.166122,0.039105,0.0664002,-0.0732429,-0.0917732,-0.0333048,-0.00337483,-0.19625,-0.0403672,-0.0187331
61,-15.4538,0.194067,0.041643,-0.0694022,0.168026,0.0830512,0.0581888,-0.0444994,-0.0563335,0.124142,-0.0385483,-0.09709,0.167788,0.20321,-0.0141561,-0.0529063,0.0312401,0.00679129,0.0126113,-0.0616839,-0.0888974,-0.027258,0.0679016,-0.213416,-0.121344,-0.186477,0.022656,0.0358965,-0.0782205,-0.038392,0.079669,0.123686,0.157068,0.00619636,-0.227249,0.169405,-0.0678688,-0.082563,-0.248168,0.00193768,-0.0870372,0.153958,-0.164761,0.0373431,0.142781,-0.154676,0.115723,-0.0780269,0.041507,0.0215439,-0.0756748,0.0656407,-5.45118e-05,0.105319,0.208895,0.107334,-0.0936874,-0.0343023,-0.0106349,0.00785334,0.0626195,0.0621933,-0.194529,-0.190191,-0.104311,-0.0116221,0.188594,0.0568819,-0.0273544,0.204218,0.000791016,0.00218437,-0.1222,-0.0584653,-0.124257,0.0421902,0.262857
62,15.3567,-0.0648413,0.119662,0.0379703,-0.14839,-0.0848391,0.0852732,-0.0348369,0.0725117,0.0341026,0.197334,0.0409257,0.121644,0.0773619,-0.215419,-0.0691117,0.0443587,0.143917,0.0329054,0.0666453,0.0201247,0.0535227,0.115748,0.13453,0.0293109,-0.279695,-0.118273,-0.140441,0.0106661,0.0984747,-0.0617298,-0.123917,-0.0986707,-0.0265756,-0.155844,0.0259658,-0.0715889,-0.0384331,0.0800345,0.19647,-0.0129914,0.114241,0.0142202,0.0608457,-0.0344688,0.0958273,-0.0569159,-0.0428856,0.112286,-0.0207107,-0.0399873,0.0330167,0.0839707,-0.0767551,-0.0688893,-0.0754295,0.16235,0.0253505,-0.0564139,-0.0848245,0.139245,-0.0394919,-0.318324,-0.170796,0.256099,0.0102039,0.155845,0.0661964,-0.154268,-0.103374,0.197303,-0.0345266,0.0354447,0.249719,0.128828,0.130923,-0.0689038
63,-14.4075,0.0874333,-0.0451168,0.169888,-0.309323,-0.222678,0.00437559,-0.0976527,-0.12514,0.0968036,-0.063541,0.107322,0.186045,-0.0942686,0.0296419,-0.0578046,0.00156359,-0.127857,0.00727404,-0.215645,0.0883884,0.121305,-0.00590623,-0.151668,-0.0324344,-0.0188391,-0.109737,0.0173384,-0.0219042,0.0310881,0.152531,0.053285,-0.11303,-0.0223579,-0.0175725,0.102154,0.0874078,0.208881,0.086616,-0.0546199,-0.0883033,-0.0394606,0.0288414,-0.305001,-0.00430729,0.0591676,0.0338669,-0.0446567,0.12759,0.0714262,-0.0895679,0.150823,0.118921,0.160798,-0.109994,-0.0774593,-0.139742,-0.153,0.0492787,0.0287466,-0.0309104,-0.0540593,-0.105482,0.0427363,0.0342196,0.0269597,-0.0883829,0.0382239,0.123874,-0.297375,-0.0805013,-0.0300428,-0.117692,-0.0402799,-0.0592306,0.111054,0.214462
64,13.9237,-0.178251,-0.189151,0.123536,0.0702173,-0.00192552,-0.0198763,-0.00873629,-0.0604984,-0.00380812,-0.107433,-0.00583224,-0.166562,0.09826,-0.0710032,-0.0433201,0.0370159,-0.188324,-0.00451009,0.111572,-0.10535,0.0260543,0.213072,0.0512007,-0.104959,0.0600561,0.0910658,-0.104655,-0.0248455,-0.131608,0.0979888,0.100149,-0.0178753,-0.0705008,-0.196568,0.273029,-0.159389,-0.132707,0.119728,-0.166634,-0.0592048,-0.0392228,0.113639,-0.137633,-0.0444536,0.15684,-0.108827,0.208917,-0.0612482,0.0527404,0.223256,-0.176449,-0.00423154,0.00700994,0.0345861,-0.0521562,0.0338873,-0.0311521,0.329517,0.0756859,-0.0563492,0.0516518,0.026436,-0.126795,0.242127,0.0085257,0.0253632,-0.0335488,-0.0236138,0.0147458,0.0705019,0.0123576,0.0376638,0.0855277,-0.174389,0.018479,0.1128
65,-11.1684,-0.165032,0.00253332,-0.000827585,-0.00532521,-0.000542434,-0.196693,0.106492,0.0654423,-0.0844252,-0.0503829,-0.19751,-0.0105797,0.236636,0.0442249,-0.00816508,0.106033,-0.122467,0.257657,0.0237462,-0.00920266,-0.113693,-0.0813369,-0.052038,0.275208,-0.156908,0.0477514,-0.0859438,-0.0437858,0.00450314,0.0397274,-0.163646,0.0341062,-0.219124,0.212893,0.197799,0.195166,-0.0832717,0.113812,0.0711362,-0.0159876,-0.0170213,0.0532831,-0.0191867,-0.031169,0.000957076,-0.0729748,0.0121228,0.11883,0.159676,-0.00339773,0.014337,0.0632048,0.0199675,-0.0474939,0.111217,0.00979434,0.0133201,-0.110851,-0.0174528,-0.229895,0.0965115,-0.255326,-0.0879698,0.0438571,-0.0112738,-0.0544972,0.104951,-0.00264047,0.0243427,-0.192483,0.117137,0.0372816,-0.222017,0.0529528,-0.141889,0.0325905
66,9.92423,-0.0751578,-0.0669749,-0.33572,0.0237419,-0.122674,0.120439,-0.0628573,-0.00376164,0.0393914,-0.0715487,-0.0265538,0.0247933,0.0531548,-0.155588,0.146948,0.152591,0.219984,-0.143024,-0.159393,0.230538,0.04375,0.0700974,0.240717,-0.125742,-0.029815,0.0917869,0.0491211,-0.004235,0.0336021,0.151871,0.0733065,0.161539,0.0804665,0.300053,-0.00616975,-0.068848,0.0772874,-0.00595602,0.0140382,-0.139656,-0.207069,0.143026,0.106977,-0.167466,-0.0698213,-0.0194303,0.122891,0.0548748,0.0143929,0.00495238,0.0326937,-0.121567,0.102238,-0.0435277,0.0838172,0.0478727,-0.0906546,0.0119824,0.151955,-0.00127301,0.152803,-0.0939233,-0.00512775,-0.00507177,0.0368993,-0.025444,0.2167,-0.164261,-0.0555737,0.0210993,0.0259166,0.00243981,0.00504134,-0.146747,-0.03028,0.102658
67,8.94113,0.173296,-0.0701674,0.0909787,-0.075075,0.0172144,-0.0837881,-0.0270276,0.0702063,-0.232453,0.203907,-0.245684,-0.103937,0.0948408,-0.0111586,0.0314381,-0.116582,0.280493,0.102572,-0.12764,0.161992,0.0616169,-0.152615,-0.0886425,-0.0388556,-0.158838,-0.0808004,-0.0499194,0.0211617,-0.158232,0.0389219,-0.112778,0.061218,0.0923797,-0.108145,-0.100701,0.00273244,0.0205568,-0.00667504,0.0274597,0.0719339,0.0275747,0.151553,-0.0485558,0.0744697,-0.0102646,0.0272525,0.0938667,0.113631,0.0998149,0.104211,-0.106062,-0.153341,0.0923482,0.125636,0.0567996,-0.0751441,-0.262233,0.0540657,0.069563,0.132051,-0.13462,0.120551,0.0318547,0.175524,-0.0398448,-0.145678,-0.192607,-0.0906188,0.0174115,-0.0397654,0.280214,0.00884211,0.0581828,-0.00554909,-0.0683351,0.083055
68,-8.93627,0.16372,0.0258529,-0.0444895,-0.200842,0.00880321,-0.0689682,0.058018,-0.172131,-0.0912251,0.116316,0.0551499,0.149734,-0.0679296,-0.0432677,0.0162192,0.0238118,-0.141986,-0.0853117,0.100657,0.0313678,0.0698868,-0.010996,-0.0559201,-0.264512,-0.102502,-0.0557217,0.0636909,0.122704,-0.281808,-0.0514319,-0.186236,-0.0596666,0.0412558,0.0777569,0.0395996,0.0450498,0.00703096,-0.0523509,-0.0412443,0.0485417,-0.168825,-0.0169966,0.209611,-0.0551381,0.190816,-0.188287,-0.156979,-0.0027935,0.024041,0.0485231,0.232476,-0.207604,-0.0784897,0.117379,-0.0385657,0.22639,0.0308243,0.192781,-0.146775,-0.0838331,0.144839,0.0116712,-0.180991,-0.0373477,0.0659375,0.00454429,-0.0597939,0.00087838,0.0854694,-0.207308,0.00805843,0.0951854,-0.116107,-0.0184147,0.0375189,0.0175791
69,7.40284,-0.0166009,-0.0903124,-0.127108,0.150077,0.0104743,-0.081479,-0.0147241,-0.0897607,-0.0635071,-0.0482285,-0.0882039,0.0435984,0.13947,0.238738,0.0103653,-0.0707732,0.12608,-0.00734184,-0.108913,-0.0993199,0.151698,0.143051,0.0316423,0.0434335,0.0916829,0.0275423,-0.14028,-0.0617745,-0.0453629,0.0275741,0.0158349,-0.123498,-0.0246006,-0.0369524,-0.151536,0.0967223,-0.0247742,0.0863838,-0.0227325,-0.0550954,-0.201903,0.271283,-0.038358,0.2354,0.303589,0.0683381,-0.256803,0.0105639,-0.0852438,0.0597039,-0.0827281,-0.152556,0.141951,0.0389362,-0.151683,-0.154929,0.0651949,-0.0481971,-0.202511,0.0635065,0.0712712,-0.0544014,-0.0658347,-0.0690764,-0.0215156,0.000455502,0.133551,-0.127763,0.0180978,0.133892,-0.0981539,-0.0511554,-0.121677,0.203029,0.158832,0.0204175
70,-6.91195,-0.144895,0.0559824,0.0749912,0.000553562,-0.0793072,0.0792527,0.0310879,-0.135034,-0.0644322,-0.0656751,-0.14876,0.0537496,-0.112445,-0.0649172,-0.055853,0.0775204,-0.121624,0.0723712,-0.0818531,-0.0458585,-0.0827926,0.0441151,-0.00217941,0.110086,-0.0595746,0.219591,0.123209,0.195643,-0.102982,-0.0274133,-0.192164,0.20026,0.0307151,0.0634767,-0.283564,0.17121,0.17146,0.029575,-0.189337,-0.224079,0.062415,0.0530521,-0.0836208,0.034739,0.00208843,-0.00245062,-0.154994,0.102369,-0.0605174,-0.250424,-0.135353,0.0308084,-0.185956,0.141662,0.030715,-0.0599304,-0.0204119,0.11901,0.18371,0.105833,-0.0232323,0.0903557,-0.229054,0.133053,-0.00996335,0.0250984,0.0996163,0.116055,0.134067,0.117277,-0.0351311,0.0290648,0.106142,-0.00847928,0.0445546,-0.0265216
71,-5.27779,-0.0205824,-0.0897557,-0.0898629,0.01155,-0.0368109,-0.114969,-0.0610294,-0.0682505,0.0208471,-0.00283778,-0.0243962,-0.119549,0.0183858,0.0131674,-0.232004,0.0904882,-0.149973,-0.0387769,0.0818905,0.0948707,0.161325,-0.100948,-0.159141,0.0155929,0.15388,-0.176053,-0.151117,0.0224244,0.158239,-0.0499063,0.0367634,0.0864834,0.0709305,0.0585226,0.0412102,0.183606,0.14678,-0.121341,-0.0331852,-0.0903144,0.0611126,0.0587792,-0.0460416,-0.105228,0.0907177,-0.0280501,-0.0142693,-0.0705456,0.0324346,-0.08681,0.0976322,-0.0153115,-0.154309,-0.0289918,0.137003,0.0791068,0.191138,0.110919,-0.00428549,0.21631,-0.14672,-0.0568797,0.0874744,0.0533461,-0.285782,-0.00693065,-0.0553521,-0.450412,0.117477,0.00587199,0.00627415,-0.172571,-0.0449959,-0.0884943,-0.0502079,0.00658276
72,3.25054,-0.0353835,-0.0799067,0.110161,-0.0315429,-0.128877,-0.0621725,-0.158221,0.158106,-0.0948826,-0.113117,0.0633168,-0.154395,-0.0763906,-0.0588164,0.162497,-0.23029,-0.0436974,0.0820893,-0.0255832,0.0422592,0.0107935,-0.0297561,-0.201727,-0.137958,-0.219832,0.237871,-0.209819,0.20029,0.182764,-0.0519513,0.108044,0.140121,0.0187055,0.0780933,0.0344535,-0.0597296,0.055729,0.0820498,-0.126405,-0.12,-0.0294656,-0.109783,-0.00764414,0.00451932,0.149883,0.1131,0.0708634,-0.0830332,-0.286,0.158932,0.224839,0.0364593,-0.0858672,0.0105287,-0.02992,-0.030979,-0.108969,-0.121197,-0.0156139,0.00248944,0.104617,-0.0517603,0.0301437,-0.028602,0.0584429,0.0921719,0.0394097,-0.0648401,0.181781,-0.119734,0.077257,-0.0296006,0.0407929,0.199543,0.067687,-0.0456678
73,-2.11635,-0.0262607,-0.0384822,0.0494647,0.195591,-0.0584218,0.0876144,-0.118137,-0.174344,0.0508752,0.187257,0.0683925,0.00954705,0.174368,-0.29045,0.045236,-0.0928496,0.106053,0.0354815,0.257373,-0.0414216,-0.0397317,-0.0413891,-0.0289962,-0.00387593,0.145807,0.130699,0.190142,-0.0233258,0.0991765,0.10171,-0.0873038,0.0327782,0.125341,0.179153,0.14715,0.0490498,-0.0629294,0.107175,0.252131,0.00704682,-0.061991,-0.168733,-0.259966,-0.106226,0.042569,0.0890237,-0.158437,0.118294,-0.0049801,-0.116446,-0.0135676,-0.0574293,-0.0362982,-0.0256539,-0.174959,-0.212453,-0.0743025,0.155094,-0.199594,-0.000987324,0.0804394,0.132438,0.00644538,-0.00308483,-0.0846764,0.0388547,-0.0617742,-0.059458,0.0366637,-0.0839957,0.122227,-0.0308052,0.0263358,0.0646692,-0.0286957,-0.00877017
74,1.97454,0.0014716,0.248106,-0.0811108,-0.116702,0.161124,-0.0918382,-0.141977,-0.207556,-0.200504,-0.126732,-0.0266028,0.147226,0.100051,-0.147778,0.070258,0.0589321,-0.0793293,-0.107831,0.0306227,0.133605,0.0771045,-0.158284,-0.103887,0.114166,-0.0102729,0.122392,0.0335023,-0.0281386,0.051345,-0.148725,0.00268357,0.0931276,0.0804341,-0.0564352,-0.026753,-0.0994408,-0.0534342,-0.0664883,-0.0753515,0.0638656,0.067542,-0.170352,-0.0761636,0.0414417,0.192141,-0.0983954,0.0709328,1.69003e-05,-0.146071,0.0278096,-0.309862,-0.0686592,0.307009,-0.230363,0.0917525,0.0311311,-0.0118075,0.10646,0.0274977,0.138063,0.127604,-0.140277,0.0912582,0.0525897,0.0283861,-0.0305233,-0.0116603,0.0682453,-0.0273206,-0.0242761,-0.0909403,-0.105088,-0.0810035,0.0228247,-0.030445,-0.191398
75,0.338735,0.0474429,-0.0407096,-0.0907445,-0.178869,-0.220245,0.0703866,0.243655,0.00817086,-0.121827,-0.0739541,-0.0749143,-0.268706,0.120618,-0.153506,-0.0712579,0.0664504,0.0495108,-0.0842005,-0.0500216,-0.0456922,-0.0177094,-0.163922,-0.0111874,0.0946222,0.208267,0.0634675,0.0337533,0.0854187,-0.203054,0.0933382,0.0651863,-0.201466,0.0253555,0.0381596,0.00868232,-0.0014894,0.086655,-0.0582352,0.140125,-0.0685261,-0.00504837,-0.217636,-0.0637891,0.163199,0.0101466,0.00290119,0.243121,-0.298069,-0.102314,-0.150884,0.064619,-0.160477,0.0242928,0.0569165,-0.0587471,-0.0702796,0.0102331,-0.0833842,-0.0347695,0.0435867,-0.0684213,-0.200102,-0.116101,0.0645913,-0.0452004,0.154281,-0.0630558,0.0801529,-0.0144078,0.073717,-0.00589756,0.14614,-0.110218,0.0614155,0.0681161,0.0298692
