Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73
56,20.1782,0.0350497,0.123912,0.141576,-0.157996,0.270634,-0.0493484,0.0854026,-0.00142891,-0.175677,0.0235953,-0.0284964,0.109474,0.139719,0.0699607,-0.0729112,-0.0232729,0.0525966,0.0676494,0.101596,0.0725971,-0.0513322,0.0172615,-0.0387393,0.133232,0.0766235,0.0311854,-0.0522784,-0.159625,-0.243663,0.127262,0.0426571,-0.253376,-0.205998,0.0547233,0.14725,0.0159353,0.0549714,0.0940974,0.263187,0.00786246,0.00703081,0.0402764,0.00784254,-0.103146,0.0335937,0.0201056,-0.109832,0.0518432,-0.0643607,0.101946,0.160941,-0.106732,0.0409329,-0.00319704,0.108132,-0.228522,0.0475754,0.00911422,0.0309345,0.186576,-0.167326,-0.00979381,-0.0714843,0.278446,-0.0957492,-0.115362,-0.0297656,-0.126875,0.219165,0.0457421,0.0394208,0.0792497,-0.091749,-0.0991968
57,-19.7659,0.053397,0.132659,-0.116624,-0.134952,-0.0810883,-0.00668346,0.154319,-0.133456,0.0764866,-0.0303589,-0.116998,0.0816949,0.0988046,-0.0945279,0.0572804,0.00577159,0.0376572,-0.0227288,0.0190414,0.21484,-0.0662348,-0.264932,-0.15514,0.0275794,-0.0515207,0.0103879,0.0671536,0.187698,0.10012,-0.0699969,0.0314293,-0.118613,0.0757163,0.0579791,0.116405,0.199217,0.00240885,0.20319,0.0656857,-0.0274467,-0.065661,-0.0414677,-0.109175,-0.0326615,-0.0117758,-0.249454,0.141539,-0.0274287,-0.189989,-0.0867825,0.0941622,0.073708,-0.0496073,-0.0227629,0.0425548,-0.0326505,0.107357,0.0760803,-0.0951028,-0.0551731,0.235486,-0.151093,-0.0889777,0.133161,-0.0921079,0.137715,-0.176248,0.202146,0.00848011,-0.0724239,-0.213653,-0.0731267,0.195443,-0.167754
58,17.5481,-0.0430287,-0.0424573,-0.11191,-0.178893,0.0609035,0.0760902,-0.0652986,0.0643921,0.0899099,-0.106079,-0.0945582,-0.0271383,-0.197016,-0.0485367,-0.0189078,0.15416,-0.0508031,-0.0442746,-0.0915568,0.19984,-0.0422405,0.0309592,0.0961837,0.0101065,0.102197,0.152611,0.0823489,-0.0126365,0.077526,-0.200852,-0.0453176,-0.00710444,-0.0543439,0.038,-0.0684611,0.102436,0.172238,-0.102556,0.0871216,0.0648227,0.108334,-0.0468179,-0.0728446,-0.243722,-0.11646,0.0745713,0.111629,0.117705,-0.0106809,0.25905,0.124692,-0.264785,-0.0624326,0.0915148,-0.0813383,-0.151135,-0.298108,0.0252917,-0.0293218,-0.0888934,-0.0690331,0.00842426,-0.158344,0.0122338,-0.0118732,-0.0333122,0.173446,-0.100619,-0.165671,0.0689579,-0.180588,-0.0419155,0.206573,0.127454
59,-16.8498,-0.0363564,-0.212968,-0.105563,-0.245636,0.141009,-0.0634637,0.0122311,-0.057261,-0.103761,-0.0509402,-0.0894437,0.00173827,0.0614463,-0.207464,-0.0635761,-0.156002,-0.0376695,-0.0877499,0.122133,0.0180661,-0.207112,0.119022,0.235854,-0.0959018,0.00384106,0.0956268,-0.0302678,-0.170348,0.110254,0.126466,0.0167473,0.0927695,-0.0997735,-0.0453001,0.0214187,-0.168276,-0.150268,0.103465,0.113623,0.0940192,-0.202214,0.177641,0.101823,0.0150994,-0.174186,0.0725369,0.149013,-0.0287805,-0.0301836,0.00841009,0.129675,0.135324,0.080974,0.0241958,-0.0911459,0.122446,-0.0731053,0.0193204,0.132406,0.0532749,-0.0379948,-0.141397,0.11435,-0.0191525,0.22117,0.0816362,-0.192097,0.142691,-0.0333973,0.0726835,0.0486258,-0.00648125,0.2189,0.0313855
60,16.0694,-0.105167,0.0274377,-0.0137914,0.0539028,0.149671,-0.0662392,0.111534,-0.288089,0.0629767,-0.0108941,-0.140832,-0.0268435,-0.0498298,0.0317431,-0.0149932,-0.0842906,0.0330148,0.109851,0.0861529,-0.0514906,0.00786074,0.131419,-0.0247917,-0.00450101,-0.0221974,-0.108877,-0.157201,0.214235,-0.12177,-0.11995,0.0576896,-0.0335945,0.0159397,-0.0901235,-0.134619,0.0201467,-0.027813,-0.0110767,0.0662075,0.110256,-0.131557,-0.0022388,0.286266,-0.129435,-0.196331,-0.170442,-0.153193,0.0264879,0.161436,0.154909,-0.0647051,-0.18859,-0.157734,-0.131705,-0.103239,0.0591087,-0.102306,0.00661114,-0.0715351,-0.0726748,0.0681674,0.161183,-0.0719483,0.0253764,-0.0297138,0.321661,-0.174265,-0.104678,-0.0867734,-0.1011,0.188442,0.0320847,-0.027436,-0.114877
61,-14.77,0.15778,0.0574605,0.0279377,-0.0595191,-0.103099,-0.0294541,-0.273437,-0.0265043,0.0662929,0.0792774,0.105806,-0.148144,-0.0459916,0.180784,0.063657,0.10725,0.180497,-0.260532,0.0178861,-0.0904489,-0.110155,0.0218928,-0.0380435,0.093603,-0.00775269,-0.0126802,0.156131,-0.0548408,0.062064,0.0804497,-0.0651401,0.108079,-0.132193,-0.104218,-0.0409462,-0.0763108,-0.0677004,-0.190445,0.0366174,0.0837631,-0.181486,-0.103168,0.153994,-0.0240332,-0.201321,-0.0354081,0.0872212,-0.0168401,-0.0908602,0.123772,0.13959,0.115313,0.133806,0.149892,-0.00705306,-0.121952,0.099001,-0.0627529,0.0902996,-0.0927122,0.179738,0.219767,-0.133431,-0.00171883,-0.0908214,0.129397,-0.00720028,-0.0726243,0.298187,-0.119817,-0.0997793,0.00778608,-0.0010627,-0.118134
62,14.2856,0.00609983,0.0190321,-0.131986,-0.00976321,0.286223,0.0475918,-0.0308766,-0.0612508,-0.125725,0.0494976,-0.00159364,0.168257,-0.0120313,0.138503,-0.0344296,0.270759,0.0282564,-0.210474,0.0254088,-0.127144,-0.0484805,-0.0804315,-0.0572213,0.0235922,-0.00391459,-0.106418,-0.0399112,0.139481,-0.0561694,0.225922,-0.0232995,0.165126,0.191504,0.0701647,0.0686703,0.0823852,0.102109,0.0856996,0.0867914,-0.0209222,0.188,0.0819012,-0.0322548,-0.0957722,-0.100364,-0.0858646,-0.0735032,0.034263,0.0379677,0.029676,0.165094,0.247325,0.019892,-0.0261726,-0.0223365,0.117555,0.0625935,0.0174018,0.141119,0.0448349,-0.140801,0.0723028,-0.151615,-0.272423,0.0750523,-0.0451527,0.0380163,-0.0340197,-0.311625,-0.0171455,-0.0944682,0.0834036,-0.0457401,-0.168878
63,-13.3076,-0.100679,0.165252,0.117807,-0.129789,-0.00816178,0.0471912,0.0122353,0.0136573,-0.114325,0.0303225,-0.0872728,-0.0906092,-0.0448507,-0.0152539,-0.0536802,0.133738,-0.121737,-0.213251,-0.0817543,0.0932736,-0.0179614,0.120718,0.00844649,-0.0845823,0.0873277,-0.0676226,-0.127187,0.12439,-0.124123,-0.0531353,-0.0647773,-0.254767,0.02656,0.10285,0.0021791,-0.184313,-0.0620615,0.0438074,-0.284226,-0.176504,-0.191561,0.156879,0.100908,-0.0836055,0.0800456,-0.0804499,-0.11433,0.109412,-0.0892478,-0.212512,0.0156682,-0.070334,0.154057,0.270184,0.0481473,0.287533,-0.0590178,0.0182443,0.0455124,0.0425119,0.0619092,0.157009,-0.107701,0.101972,0.0637704,0.0683592,0.0551072,-0.0157081,-0.0156844,0.0787145,-0.194534,0.00197377,-0.0343911,0.110933
64,10.8054,-0.0697493,0.22898,0.0983288,-0.00016843,-0.0785739,-0.176595,0.0926842,0.0302159,-0.0774642,-0.0100414,-0.106848,0.300162,-0.186787,-0.140401,-0.112406,0.0602028,-0.0121739,-0.106679,0.170686,-0.125038,0.0826524,0.205161,-0.197576,0.129165,-0.098846,-0.0685221,0.133503,-0.0809163,0.0354785,-0.271716,-0.167999,0.118817,-0.0923241,-0.116678,0.218043,0.0323358,-0.086031,-0.0423179,0.0840308,0.0331021,-0.098524,0.0159181,0.0457683,0.14355,-0.00177918,0.0779229,0.0188461,-0.100902,0.0411969,-0.0971755,0.153263,-0.129877,0.00887514,-0.109956,-0.00165926,0.106543,0.0961722,0.0175721,-0.104563,-0.129029,-0.205722,-0.0613007,-0.0201552,-0.166936,-0.0779054,0.0927461,0.114267,0.0418329,0.0435072,0.118844,-0.111959,0.0696385,0.0521107,0.0321389
65,-8.96699,-0.0652157,-0.0765923,0.0489519,0.133728,-0.0268221,-0.186334,-0.0271448,-0.082932,-0.0922517,-0.0974285,0.0890651,0.216524,0.041415,-0.251794,0.211499,-0.0950966,-0.11331,-0.0417774,0.00916876,-0.01088,-0.0351619,0.063519,0.0624161,0.0184684,-0.15257,0.159978,0.0790691,-0.19644,0.179235,0.0555527,-0.0519174,-0.0708455,0.109675,-0.0323375,-0.0827557,-0.0313014,0.0549674,-0.0860742,-0.152168,0.0905148,-0.0523594,-0.0591707,-0.0554611,-0.183876,0.0786804,-0.150419,-0.0623349,0.0150233,0.125631,-0.0300031,0.0441465,0.029501,-0.142587,-0.0359298,0.168352,-0.0624358,-0.0878636,0.0391592,0.0329112,0.154099,-0.00111123,0.0109722,-0.222807,0.0446076,0.150269,0.0384629,-0.0174266,-0.0413722,0.0296509,-0.297207,-0.244563,0.246509,-0.199809,0.0133361
66,8.37708,-0.0835076,-0.0586771,0.0623206,-0.105837,-0.20036,-0.0479452,0.207544,0.0146006,-0.0447213,-0.0445684,0.118621,0.0193461,0.0398028,-0.0230918,0.0631928,0.118439,0.0845665,0.0875217,0.112259,-0.028806,-0.0495284,-0.214952,0.17617,-0.183107,-0.0288595,0.0639957,-0.0708275,-0.0142683,0.096213,-0.0209089,-0.182667,-0.18505,0.0902271,0.146083,0.0253902,0.17037,0.0565696,-0.112385,0.0070312,-0.0854511,0.12514,0.121394,-0.0588204,0.0800152,-0.241366,0.232328,-0.0537434,-0.146638,0.0739329,0.036128,0.148606,0.0083852,-0.190773,0.0271298,-0.196518,0.129189,0.0630106,0.193503,0.0695557,-0.0464225,0.0328695,0.297993,0.0503896,0.0510117,0.00578509,0.0832177,0.015233,-0.0020008,0.189,0.148377,0.021225,0.120317,-0.111953,-0.0698411
67,7.12892,-0.207055,0.135968,-0.0720063,-0.073439,0.00385405,0.156935,-0.118231,-0.0635836,-0.192847,0.0891085,-0.0547559,-0.128895,-0.183664,0.0129447,0.066849,0.0930784,-0.174056,0.15536,-0.0385462,-0.181566,-0.0271295,-0.126356,0.012705,0.0501723,0.036874,0.124724,0.12208,0.161347,-0.147931,0.0662778,0.0757371,-0.0047679,-0.0978497,0.031574,0.105377,0.202164,0.0525697,-0.0727279,-0.254363,0.00468401,-0.229585,0.000532457,-0.1011,0.0928492,-0.000795329,0.0795242,0.217987,-0.0652562,0.164406,0.0646051,0.0649557,0.12095,-0.0444983,-0.144916,-0.0958926,0.00688217,-0.0413167,-0.00430187,0.016913,0.258704,-0.14058,-0.159471,-0.0737214,-0.00833882,-0.0197265,0.144817,-0.110401,-0.10813,0.148555,-0.0810243,0.00429906,-0.147661,-0.0486806,0.102553
68,-7.09232,0.214711,0.0503,-0.0870276,-0.0139571,-0.0752352,-0.0482926,0.134484,-0.131402,0.0136545,0.175808,-0.192021,-0.042301,0.00925388,0.157595,0.0159971,-0.145468,0.185541,0.0153124,-0.0509218,0.144797,0.00390694,0.0525198,-0.0196647,-0.0328953,-0.232274,0.123203,0.0454937,0.0830055,0.0474358,0.0590879,0.15953,0.0526198,0.223576,-0.179824,-0.190016,0.0362463,-0.066252,0.0282573,0.00771205,-0.2408,-0.138221,0.129821,0.00199406,-0.0751633,0.0586417,-0.0143821,-0.152994,-0.208808,0.135168,0.113168,0.0175002,-0.0198676,0.0730342,-0.0366428,-0.090595,-0.0334623,0.0132012,0.147176,0.103874,0.112512,-0.24162,0.0382325,-0.0901122,-0.0553925,-0.00760737,-0.152567,0.144416,0.0331717,0.172505,0.0554619,-0.11875,-0.0364238,0.127103,0.201502
69,4.95345,0.0492095,0.127828,0.172032,-0.0415295,-0.0639843,-0.0473969,-0.00130441,-0.0734462,-0.00365675,-0.0350304,0.0700259,-0.0170646,-0.0282475,-0.0742186,-0.0919235,0.125474,-0.0242786,0.135703,0.180434,-0.17727,0.0431374,0.0209963,-0.0483189,-0.116486,-0.126128,-0.114845,-0.266924,0.174048,0.19639,0.0473634,0.0958679,0.145561,0.023331,-0.0299724,0.096691,-0.309882,-0.0718461,0.0453475,-0.0256226,0.0250485,-0.0115428,0.0885177,-0.196293,-0.0911754,-0.144851,0.0404564,0.100485,0.0627312,-0.0488441,-0.00722316,-0.0472562,0.0328547,-0.0608363,0.232834,-0.0993261,-0.153665,-0.196436,0.257812,-0.0705041,0.0602894,-0.0982448,-0.112653,0.0394873,0.0736552,-0.213128,-0.127617,0.0917102,-0.0663315,0.0133946,-0.250242,-0.0128148,-0.0633694,0.0261029,-0.0955539
70,-3.93627,-0.089599,0.00685591,0.141317,0.102046,0.068698,-0.061004,0.0315093,0.0586371,0.136568,0.175718,0.0701499,0.0251671,-0.0168117,0.122905,0.202639,0.11784,0.0787827,0.0357738,0.0956841,0.0354535,0.145832,-0.0417722,0.0280806,-0.117044,0.0500785,0.106021,-0.065976,0.0545518,0.0307692,0.0251927,-0.109741,0.0813638,-0.114298,-0.155416,0.135645,0.121026,-0.137495,0.0101134,-0.0520267,-0.107694,0.0940526,-0.0876628,0.0991322,-0.0807756,-0.0402079,0.125381,-0.0158269,0.0575618,0.0318341,-0.0555576,0.193642,0.13029,0.20316,-0.0483522,0.0790881,-0.00224542,-0.0773627,0.00779119,-0.147578,-0.042395,-0.104354,0.0924571,-0.161221,0.289838,0.0543343,-0.0150259,-0.145358,0.274592,-0.165559,-0.190503,0.170248,0.0607728,0.140875,0.292803
71,-1.39426,0.0255183,0.00642,-0.155693,-0.179958,-0.151897,0.0351694,0.00645297,0.0195919,-0.0771767,-0.000165944,0.158431,0.108969,-0.110841,-0.164524,0.0640945,-0.182991,0.0909891,-0.0167203,0.162647,-0.0466531,0.351071,-0.0424642,0.167903,-0.0650672,0.026006,-0.0300274,-0.0742835,0.00268991,-0.34132,0.0715605,-0.00945385,-0.0979124,-0.00335468,-0.047576,0.0118738,-0.107059,-0.125613,-0.255335,0.0520372,-0.0719708,0.0663953,-0.176657,-0.0154939,-0.025656,-0.120709,-0.0319568,-0.153214,0.160411,0.0205277,0.0835965,-0.036382,0.0151086,0.150451,-0.213987,-0.0533364,0.0702049,0.0487843,0.0782802,0.119431,-0.00771931,0.118853,-0.120022,-0.032092,-0.0259301,-0.0959449,-0.0897907,-0.0180366,0.00241557,-0.0749004,-0.0521227,-0.251842,-0.168734,0.0669559,-0.0204608
72,0.891789,-0.00974284,-0.00461407,-0.265132,-0.146602,0.219894,-0.107824,0.112888,0.377742,0.045688,0.0768673,0.234481,0.0915533,0.0834071,0.107759,-0.119656,-0.130068,0.0855614,2.71868e-05,0.135251,0.000220875,-0.0255602,-0.0432825,-0.139135,-0.17729,-0.108432,-0.0959211,-0.00480301,0.135854,0.01075,-0.00343889,0.206923,-0.0141865,-0.046495,0.152266,-0.00565024,-0.0195246,0.0407523,-0.023068,-0.138867,0.0927838,0.0988051,-0.11806,0.146626,-0.0641657,0.000573767,-0.00289381,0.163007,-0.148851,-0.0845612,-0.0819363,-0.0224596,-0.109497,0.0169504,-0.016102,0.105195,-0.00542036,-0.0461927,0.0704744,-0.0200085,-0.0489274,-0.10737,0.0565236,0.0912061,-0.0671721,0.119877,0.222945,0.0253644,-0.119138,0.135467,-0.140172,-0.126888,-0.00832046,-0.0436587,0.213711
73,0.615332,0.153435,0.147112,0.174979,0.03761,-0.0385473,0.190578,-0.115634,0.0995965,-0.158406,-0.00468876,0.159871,-0.0373387,0.02471,-0.0267217,-0.134247,0.0441763,0.171704,0.124165,-0.146197,-0.18711,-0.0567985,-0.0653255,-0.07967,-0.0722473,0.212396,0.131727,0.0228753,-0.00924527,0.093519,0.0997223,0.0305212,-0.0331532,0.0412359,0.0192799,-0.117826,-0.0344156,-0.0397142,0.0482316,0.124756,-0.0414781,-0.11139,-0.152037,-0.0383742,-0.0277119,-0.0801816,-0.239322,-0.12985,0.00521865,0.0120059,0.12927,0.11549,-0.146345,0.0507266,-0.0390719,-0.202072,0.0996342,0.0351522,0.0905165,-0.267281,-0.0575531,-0.0489448,-0.196944,0.1614,0.00693753,0.206986,0.109453,-0.0406797,0.0870148,-0.0667744,0.0395076,-0.123711,0.255519,-0.0569903,0.125136
