Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70
59,-12.588,0.0839253,0.0181022,-0.128011,0.125319,0.0997702,-0.0772108,0.0119091,-0.196853,0.0844413,0.0680341,0.013604,-0.267557,0.00614143,0.0995545,0.0665691,-0.134496,-0.0507068,0.18737,-0.030156,0.170893,0.0346791,0.206044,-0.0960876,-0.0393525,0.0222943,0.0126293,0.223536,0.133852,-0.0642299,0.0227939,0.000684697,-0.0213861,-0.089232,-0.0848057,-0.0406371,-0.0608978,-0.130598,0.244796,-0.0492626,-0.190336,-0.0929845,-0.0488538,-0.0353679,0.000769271,0.0658104,0.0889344,0.0260652,0.156609,0.148883,0.0841693,-0.0526649,-0.0626387,0.211712,-0.0292251,0.0295515,-0.155583,-0.272387,0.0914452,0.133412,-0.203085,-0.0951378,-0.03815,-0.147836,0.119524,-0.123438,-0.0436171,-0.110227,-0.164442,-0.134381,0.061494,0.186688
60,-10.8577,0.12355,-0.135712,-0.00693769,0.0342333,-0.0340838,-0.112408,-0.0422737,0.107859,-0.0942172,0.127352,-0.0802303,0.025033,0.28961,0.171997,-0.0296198,-0.194911,-0.0823784,0.150943,0.0213593,-0.190055,0.128247,0.107475,0.023996,0.152781,0.00951386,-0.164929,0.091587,-0.0331778,0.0609534,0.00979388,-0.0318135,0.073428,0.0749023,-0.14214,0.216959,0.0628123,-0.0742933,-0.0772991,0.113879,-0.0165462,0.18405,0.137107,-0.181039,0.322673,0.135004,-0.202549,-0.0995247,-0.0887427,0.0149704,-0.0231101,-0.0718724,-0.157551,-0.048883,-0.0198202,-0.102774,0.0308682,0.0418364,0.0130357,-0.0478583,0.00998259,0.104675,-0.0347469,-0.134691,0.021769,0.083609,0.102743,0.0762227,0.0800789,-0.291355,0.15908,-0.00861081
61,10.2673,0.0789848,0.0606651,0.0420272,0.0742524,0.0388749,-0.189368,0.156579,-0.149419,0.201589,-0.092466,-0.104333,-0.0360157,0.11491,0.0537774,-0.251088,0.233961,0.0113697,0.0731091,0.0739242,0.12802,0.259793,-0.0810137,0.190746,0.0115312,-0.0548289,-0.10867,-0.00169777,-0.0656473,-0.0328189,-0.0272229,0.207383,-0.00883211,0.13652,-0.052601,-0.0561566,-0.00538571,-0.076841,-0.061134,-0.194272,0.097961,-0.0336149,0.318517,0.166153,0.0276063,-0.0189745,0.0143593,0.119597,-0.0294441,-0.0841479,-0.0593968,0.0339281,0.0613931,-0.0176393,-0.0945436,-0.0975487,0.1724,0.0945668,0.135134,-0.0345324,-0.289116,-0.114414,0.087338,0.0565569,0.0406915,-0.147689,-0.0114194,-0.148138,0.0935295,-0.0963164,-0.025638,-0.0948982
62,9.20365,-0.0304421,0.00781697,-0.0330651,0.153867,0.0280215,0.0465011,-0.00899679,-0.0307099,0.0733107,0.124576,0.374364,0.182335,-0.0530517,0.180022,-0.296755,-0.0311303,-0.0219444,0.0385328,0.035243,-0.0741197,0.126925,-0.0631834,0.087421,0.0338189,-0.0319492,-0.101724,0.0529673,-0.116069,-0.0799642,0.093524,-0.176364,-0.00697052,0.10282,-0.069022,-0.0129554,-0.0236922,-0.00542074,0.000732059,0.147397,-0.202677,-0.127074,-0.181037,-0.22985,0.141685,0.0606919,0.342858,0.0969141,0.0221565,-0.00520898,-0.126741,0.0405088,0.12629,0.0174544,0.0897368,0.0246501,0.0432789,0.0617007,0.0587197,0.0016336,0.012375,0.0403559,-0.0945244,0.10127,0.153013,-0.117668,-0.209966,0.139472,0.0439065,0.0641429,-0.0824746,-0.148202
63,7.93801,0.0739272,0.153307,0.117101,0.136303,-0.2022,-0.0281367,0.0887112,0.0421327,-0.00949179,0.0834096,0.144379,0.233941,0.115801,0.133111,0.189871,0.0891878,0.110999,-0.0195249,-0.0483574,0.264083,0.0650423,0.159298,0.0211465,-0.129221,0.0688316,0.217221,-0.0576733,-0.0352388,-0.0145181,-0.166829,0.0184887,-0.0817311,-0.0529169,-0.0711776,0.0931988,0.013011,-0.178767,0.0066004,-0.0520316,0.15017,0.149719,-0.0674351,-0.181827,0.0527832,0.0365099,0.0352585,0.0780059,0.0175198,-0.0722649,-0.0299232,0.194298,-0.0663157,0.234741,-0.0446916,-0.00811037,0.0976047,0.023552,0.00601758,-0.0275108,-0.00335646,-0.183425,-0.149111,0.101379,-0.239164,-0.0237593,0.220837,0.175413,-0.193424,-0.0100061,-0.0362513,-0.047027
64,-7.19208,-0.167061,-0.0277867,-0.0693845,-0.113826,-0.000571001,0.121543,-0.23032,0.142488,0.113722,-0.103248,-0.06049,0.0869637,0.0334865,0.0517079,0.063007,0.0192092,-0.115556,0.0321177,0.0574479,-0.0359966,-0.114222,0.180668,-0.0447704,-0.217075,-0.0556904,0.110875,-0.0948021,0.0832042,-0.146856,0.18011,-0.0329738,-0.0382922,0.204564,0.105604,-0.28056,-0.0337505,-0.0407183,0.0799598,0.116118,-0.065396,0.045399,0.123521,0.0491847,0.0690816,0.0629135,0.163927,-0.125317,-0.234424,-0.151382,0.0363483,-0.0772629,-0.138374,0.226222,-0.0415611,-0.319289,0.0983209,0.0275837,0.0741182,-0.12368,0.0266399,-0.110706,-0.0541971,-0.0637432,0.00995838,-0.0542181,-0.0330577,-0.0561624,0.0546485,-0.162186,-0.209585,0.0162712
65,7.03074,-0.0501642,-0.0965136,-0.0267951,-0.265647,0.120898,0.131304,-0.0453206,0.100388,0.00482146,0.160081,0.0679011,-0.0731851,-0.137033,-0.0677577,0.0299555,-0.070178,-0.0554989,-0.120383,-0.10907,0.282701,0.252987,0.00744265,-0.0998789,0.0914924,0.00935923,0.0738921,0.0905041,0.0446443,0.0904775,0.100828,0.234767,0.0592818,0.139052,0.118576,0.0713945,0.0773885,0.117418,-0.0706423,0.0281191,-0.0261824,-0.079064,-0.00359674,-0.0404504,-0.00920591,0.09568,-0.0444997,0.113843,-0.10549,-0.0538629,-0.176036,0.0344763,-0.148746,-0.120991,-0.0840984,-0.0194555,0.264415,-0.121615,0.229565,0.111069,-0.0713111,-0.139595,-0.0343082,-0.0447715,0.206235,0.170705,0.0595979,0.246715,-0.0898721,0.106919,0.0365026,0.04373
66,-5.65225,-0.0521543,-0.0852187,0.0211706,-0.0168154,0.215534,0.0928502,-0.0184018,-0.0506471,-0.19656,-0.112387,0.0987726,-0.0769717,-0.0853824,0.116599,0.329672,-0.0456413,-0.0316562,0.0382398,0.0154519,-0.223508,0.0955559,-0.0865819,0.118923,-0.00499886,-0.0159,0.067161,-0.0310652,0.0374243,-0.269292,-0.0802504,-0.0113402,-0.054402,0.0102205,0.0287121,-0.0441569,-0.157927,-0.0352061,-0.0780633,-0.0281568,-0.033932,-0.0253758,0.200768,-0.0136628,0.0133983,-0.00865972,-0.121619,-0.196909,0.048645,0.183568,-0.0942447,0.217825,0.253196,0.0106172,0.0691359,0.044713,0.0044668,-0.0983601,0.197245,-0.20272,-0.0326055,-0.24302,-0.0374304,0.0956295,0.038888,0.062252,-0.0423539,0.0491861,-0.069492,-0.0504839,0.170164,-0.241521
67,-2.9891,0.256021,0.0258271,-0.0901804,-0.054063,0.133101,-0.0461292,0.32476,-0.0992675,-0.0384204,-0.128909,0.0993835,0.121696,0.101706,0.0875109,0.151504,-0.17983,0.0543511,-0.144557,0.353764,0.0937609,-0.119847,0.246915,-0.0798257,0.0582391,-0.19505,-0.116468,0.0192524,-0.0370589,0.038866,-0.0115059,0.186404,-0.126085,-0.00247079,-0.0758201,-0.0355189,-0.0955146,0.0206262,-0.108835,0.0246213,0.0207033,-0.0429201,-0.0733979,0.0151006,-0.0892285,-0.200445,0.0898907,-0.0280032,-0.223519,0.0292322,0.135951,-0.0810212,0.110132,0.0257259,0.144674,-0.0817413,0.15307,-0.0116467,-0.0800297,-0.0164604,0.11355,-0.0190345,0.0146085,-0.089165,0.201243,0.0319857,0.0377058,0.0810931,0.0821511,0.0591306,0.0341609,0.0140696
68,-1.64046,0.198944,-0.215334,0.0602545,-0.0535642,-0.0151234,-0.0235673,-0.043122,0.0110121,-0.0133878,0.158779,-0.138853,-0.0338998,0.0202871,0.0834351,0.0139334,0.194225,-0.0853819,0.167425,0.193545,-0.0301535,0.0847224,0.148366,0.0526784,0.166105,-0.0533807,0.0955203,-0.0712535,0.0982018,0.0535963,-0.0985827,-0.0352557,0.288781,-0.146412,0.233728,0.00416193,-0.109143,-0.0527058,0.00959166,-0.0228495,0.0703405,-0.113888,-0.182632,0.118113,-0.0730808,-0.00558746,-0.0833561,-0.100477,-0.0142079,-0.0621269,0.0808732,0.0835129,0.0699892,0.0710343,-0.0524414,0.0913927,0.0837278,-0.0869497,-0.0083346,-0.0230262,-0.0438799,0.0606696,-0.251506,0.215708,-0.0136703,-0.0444133,-0.23757,0.218357,0.199953,-0.0831771,-0.205771,0.113038
69,1.58051,-0.0630693,-0.145755,0.0764201,-0.211742,0.00320545,0.0659804,0.0376533,0.00594579,-0.0267454,-0.0223278,0.195197,-0.0792046,0.214441,0.0060876,-0.0494956,0.00260065,0.00604579,0.0914942,0.0414972,-0.135765,-0.0450557,-0.051087,0.00302438,-0.142857,0.346464,0.0584812,0.196335,-0.295087,0.203939,-0.0589674,-0.0785775,-0.215136,-0.0838992,-0.0449954,-0.101907,-0.23723,-0.094129,0.125696,-0.115974,-0.109917,-0.249223,-0.0663134,0.0512205,0.0404884,-0.0359623,-0.100248,-0.0286084,-0.0871282,-0.146184,0.210801,-0.0448044,-0.134396,-0.0106548,-0.0862634,0.00427547,0.116114,0.0392514,0.0248613,0.0767227,-0.113668,-0.0896005,-0.0157152,0.0815871,-0.0770156,0.122321,0.0361714,-0.00931549,0.121488,0.106758,0.103367,-0.0747627
70,0.421029,0.0703461,0.0486525,-0.00771041,0.0477618,-0.0764007,0.15189,-0.00215494,0.00121543,-0.017591,-0.231001,-0.0730764,-0.00270288,0.0423195,0.0971431,0.0491836,0.0934524,0.0448019,-0.054478,-0.100553,-0.104245,0.155916,-0.0835224,0.0652977,0.0282986,0.130344,0.222501,0.00551909,0.00258376,-0.134829,0.223592,0.0110232,-0.124606,0.00591802,-0.148164,0.183321,0.15653,-0.0405784,0.0796594,-0.185412,-0.0082175,-0.0817318,0.0676359,-0.0020572,0.0529436,0.0449464,-0.0356481,-0.0154995,-0.161436,0.106405,0.000859704,-0.0691895,0.122024,-0.013136,0.139054,-0.146745,0.119448,-0.144234,-0.162999,-0.0935129,-0.145445,0.260658,-0.300203,-0.119215,0.0132107,-0.0269268,-0.0776136,0.0582721,0.0293989,0.286387,-0.00314075,0.268547
